Dates,EURUSD,GBPUSD,AUDUSD,NZDUSD,JPYUSD,CADUSD,CHFUSD,SEKUSD,NOKUSD,DKKUSD,ZARUSD,RUBUSD,PLNUSD,MXNUSD,CNYUSD,KRWUSD,INRUSD,IDRUSD,HUFUSD,COPUSD
2016-05-13 00:00:00,0.7028187811858503,0.0016013426827625743,0.002423979921581325,-0.0009555871712244382,-0.0003969174195882774,-0.003300128251511828,0.002564730082514427,0.0092207871455358,-0.0011698515761473793,-0.7110502422975986,-0.003976409824738052,0.00017723336195439067,0.0026233454940980255,-0.006758832885355676,0.0023946203278472043,0.012778563801466886,0.00268318010275833,-0.0007812036603142506,-0.008036802406883384,-0.005487265372125431
2016-05-16 00:00:00,0.7035758881254551,0.0016478874363906049,0.0032597319979166296,-0.0015350225602448614,-0.00046409888840312497,-0.0033779528836861104,0.002658329073123439,0.009288951611506627,-0.001285804076379224,-0.7102734504930416,-0.0037091938527339108,0.00023118041287165103,0.002676200067000714,-0.006590604422411364,0.0022937324157118934,0.012877417681210666,0.002495202888770646,-0.0006855329155460426,-0.009814410233946635,-0.0056346694366862645
2016-05-17 00:00:00,0.7029411679338774,0.0017424602284810686,0.0030135378450701668,-0.0011861896779361142,-9.29207803175569e-6,-0.003141070631046773,0.004375506072090252,0.00795985557074376,-0.0017270378511819034,-0.7109053028472286,-0.0035528683709590766,0.0008965838864523137,0.003743036533217989,-0.0068548093677438995,0.0021920089925861947,0.01279351015357591,0.0024631151122246515,-0.0007657519674402653,-0.009843824166263462,-0.005659354778784209
2016-05-18 00:00:00,0.7027640006589891,0.0022338611168349343,0.0023698449799182952,-0.000960741938904032,-0.00020884292532849513,-0.0031964209213595635,0.004521305847149479,0.008289670960076684,-0.0014752075811263754,-0.7110867672407015,-0.0035449353937243647,0.00017171274637294183,0.003272333980715636,-0.006651785431011028,0.0021999985515222384,0.012730659247618362,0.0025794485756457444,-0.0009099836581382813,-0.009722982426560528,-0.005363164567625973
2016-05-19 00:00:00,0.7027314857185639,0.0022011898687093745,0.002331676498495548,-0.0009563194075133605,-0.00016759605646940456,-0.0033647504310883904,0.004543257356086239,0.008297670429896112,-0.0011388389666401877,-0.7111197829724821,-0.003615429993687993,0.0001220244142756139,0.0032126090199257606,-0.006536455294899381,0.002188431053248369,0.012695382739572887,0.002649107361690852,-0.0007849031177083986,-0.009774493994896424,-0.005339359368012457
2016-05-20 00:00:00,0.7024547237837377,0.001886521467867719,0.002100035472819284,-0.0009063577475723061,-0.0002710119569835495,-0.003260046353382711,0.004418588171059987,0.00881452018354871,-0.0014576425325515396,-0.7113967551699966,-0.0036967746447288154,5.583207434804033e-5,0.0028918909184476593,-0.006730564898608024,0.0022170137107573426,0.012873414680618978,0.0030201760623888817,-0.0007090667119120202,-0.00874954746223569,-0.005387934655162097
2016-05-23 00:00:00,0.7024973874721347,0.001981663068172046,0.001821747455595421,-0.0009707318336176982,-0.00019963743177005278,-0.0028872335213277686,0.003938472040583618,0.008881720092296139,-0.001524151743284366,-0.711382286309765,-0.003671709392262551,-0.0001716485525018012,0.002745456635310242,-0.006616880366699151,0.002270611857594432,0.012347895193304599,0.0028997647390423716,-0.0005087246523465139,-0.008100250993054878,-0.00475820078075107
2016-05-24 00:00:00,0.7025628298212169,0.0019730797952328682,0.0020138829055233037,-0.0010176269786506542,0.0003847039634208016,-0.0028082950128834987,0.0034228366624839968,0.008651997073536852,-0.0018519215136896666,-0.7113192030711247,-0.0038555549605811135,5.475743739452761e-5,0.0032727716350696573,-0.006530533674039661,0.002132511925693297,0.01235688236636482,0.0030308528739825986,-0.0005246815009327752,-0.008155411638780682,-0.004690491770231009
2016-05-25 00:00:00,0.703126757757872,0.0018751332714265767,0.0015199223503127163,0.000328423153639075,0.0004218746699973658,-0.003284430649101038,0.0030780345194230396,0.007739943893293494,-0.001433627503916457,-0.7107772478078663,-0.0036481709401644004,0.00022358862403798994,0.0030712260774994476,-0.0066695806570060715,0.0020039162625505964,0.01205824352597678,0.003036939869822227,-0.0005976116750219251,-0.008555428231813225,-0.004545690538918418
2016-05-26 00:00:00,0.7030597452126435,0.0018551456414054313,0.0013932622778421513,3.4957581801366155e-5,0.0004275441448187839,-0.003308490738717435,0.0033948315139418345,0.00777588545342936,-0.0005751885647877764,-0.7108355181510132,-0.0034620681450110453,-0.00021363762231657417,0.0030383251786625792,-0.006641220795478484,0.0019545331186351174,0.012088932734419487,0.003221482281986234,-0.0005436865873686744,-0.009192109159265119,-0.004530795529614608
2016-05-27 00:00:00,0.7029669249711289,0.0017171361882543645,0.0011204774955862438,-7.850143341959354e-5,0.0004470857712206011,-0.0032011087299780687,0.0035210282655835645,0.007682234990444861,-0.00032701647746222196,-0.7109244705652487,-0.003352521049603416,-0.0006374184637823847,0.0031015379554063666,-0.006563179207752573,0.0019506191710379392,0.01239100513807593,0.003179238294274668,-0.0005855685260842593,-0.009316611245169151,-0.004334615117862618
2016-05-30 00:00:00,0.702759266402073,0.0017098709735361983,0.0008425341995086551,-0.00039833461026951567,0.0010847672372872874,-0.002770963847749698,0.0032567022920392957,0.007765058649448292,-1.8495051265832174e-5,-0.7111140885649855,-0.0032548619353695123,-0.000946846643866522,0.0035387893208169013,-0.006578604878185361,0.0022238660432929796,0.012805814044092395,0.0031987488204475965,-0.00044320857332106993,-0.009706825150297596,-0.004662589018493146
2016-05-31 00:00:00,0.7025892676182335,0.00038551139853015837,0.0019322775207487944,0.00024698237077570157,0.001410765214271456,-0.003213705378969877,0.002711381840352134,0.007627727505645651,-0.0008331104543667367,-0.7112835199683604,-0.003333846166058375,-0.0009719852789440969,0.004309038195167106,-0.007042468364887231,0.002206007939223883,0.012998765905434868,0.0030495982662630435,-0.0007701179251873736,-0.008856048609323666,-0.0043823863855177655
2016-06-01 00:00:00,0.7036697106370474,0.0006800013034222729,0.0035156248379919555,-0.0013670615503342878,0.001633722347788566,-0.002655605600244606,0.0023904444039890144,0.00704134957703921,-0.003856547221240278,-0.7101966680947047,-0.0031620319631612687,-0.0004228101204092269,0.003670770355309841,-0.007996535224747262,0.0019732948344850644,0.013638920218566997,0.0039374475119026,-0.0005034798106944866,-0.008153899644049334,-0.003911209646370282
2016-06-02 00:00:00,0.7034941854055112,0.000707211294836585,0.003180214826287369,-0.001447584091493176,0.0014743967014881898,-0.0029395361054990153,0.0029642354830501094,0.007385619496318205,-0.0029005358605864034,-0.71035890344308,-0.002942349392605327,-0.0007508541250672764,0.0036191342006186705,-0.007609557687008698,0.0020497919852797723,0.013780182401966767,0.003965321695831154,-0.000546503672975979,-0.009061372661592113,-0.004293879200754847
2016-06-03 00:00:00,0.7035042587160105,0.0007799234839254154,0.0030546920764358554,-0.0013979247567435168,0.0011665682523477605,-0.0030095072874804334,0.0030447529902648263,0.0070911517277016944,-0.0027993841531795682,-0.7103590141325763,-0.0031137532684444615,-0.0008921947504962127,0.0036049701621331948,-0.0072340430341941795,0.0019807667963222066,0.013747027133838657,0.003833556069300319,-0.0005032805921587787,-0.008960988726351135,-0.004260781184669448
2016-06-06 00:00:00,0.7032922005269248,0.0006400499138972671,0.003305288945268013,-0.0015481895806646398,0.0010973310394585545,-0.0025974535603744305,0.003322397948398073,0.006991202594914189,-0.003020968439365987,-0.7105641119102761,-0.0030200147844687726,-0.0008834449216287999,0.0038038495237502634,-0.007699926867403011,0.0020239738120271696,0.013792036836882661,0.003798061441980475,-0.00017439852052196416,-0.008693941301727806,-0.004470290873570731
2016-06-07 00:00:00,0.7026931899008936,0.0008910593605300221,0.004200868970120831,-0.0022914646743658826,0.001533972820902424,-0.0024739483198041277,0.004396545347320008,0.006412582531896846,-0.0027737795436124923,-0.7111631944472151,-0.004027476530858094,-0.000961896849518808,0.003416859586384685,-0.006647286584603599,0.0016453199183451782,0.01415134850694303,0.003149147453458623,0.00046292376949753824,-0.007968561204481334,-0.00439057657051097
2016-06-08 00:00:00,0.7026445862486157,0.0007822621192497548,0.004145398375438598,-0.0022737032534207585,0.0015340717732662268,-0.002535602441145958,0.0045720353439263756,0.006397890035114123,-0.0028857964263685615,-0.7112110405830228,-0.004040810649102326,-0.000863876585759463,0.003560405234063091,-0.006546965454248081,0.0016866222273405002,0.014134509585003577,0.003156041385360575,0.0004594212210539267,-0.007925859061032103,-0.004392557437937249
2016-06-09 00:00:00,0.7026496315959081,0.0009065798970628314,0.003689601645214334,-0.0017003233102264315,0.0014466340595350458,-0.00236561933844227,0.0048934333454352386,0.006149465012591379,-0.002794467118287333,-0.7112178892014094,-0.0039035126942963856,-0.0009025254712755823,0.0033421210187972172,-0.006665827011221284,0.0017565868085393497,0.013802357458036596,0.0030591596396842453,0.0005371103219398302,-0.007972301204581173,-0.0044241839290411495
2016-06-10 00:00:00,0.7025622143670318,0.0013005420488140795,0.003489256869453953,-0.0019158421656277555,0.0014664946133453038,-0.0028346185676838,0.004773161236585874,0.007067739587018451,-0.0024827023171642842,-0.711271928985668,-0.0035303156549811882,-0.0010389445074870628,0.003959971436513263,-0.0064564336873981385,0.001737357607101796,0.014221189389323444,0.0028078085354264187,0.0005205825437318411,-0.00929752808562323,-0.00460291310266817
2016-06-13 00:00:00,0.702486030848049,0.0013620286604420495,0.003780761091412326,-0.0022166614931979703,0.0016024743092886568,-0.003062757304179424,0.004579424471014032,0.007113984408830418,-0.002256652786915253,-0.7113391455028274,-0.003438265252976514,-0.0009695176654238805,0.003982306176342057,-0.006616022535288134,0.00180458496315184,0.014366301217107406,0.0028438331003748755,0.0004818434929067302,-0.009349838667286295,-0.004747057370737263
2016-06-14 00:00:00,0.7027990220581243,0.0016233199857337288,0.0034368943794631443,-0.0019048122638953072,0.0014885253967482082,-0.003162448977971931,0.003556690468677043,0.007058870727049693,-0.0022058015986567286,-0.7110436450484581,-0.003430710367960131,-0.0010489751465508033,0.004090186385337119,-0.006581349279113697,0.0018624941520880016,0.014195527062915984,0.00294283092903393,0.0006857001769246451,-0.009089906429908659,-0.004814669111556497
2016-06-15 00:00:00,0.7016179407655957,0.0018192749413399878,0.003613560075741439,-0.00162963404269343,0.0015737101767623884,-0.0035509700707423014,0.0030318586874830272,0.008907794787832088,-0.0015959592785987076,-0.7121862629276376,-0.003340397191809334,-0.0010709083493450709,0.004113916891026789,-0.0074379514763616515,0.0019962283296122937,0.014362621248910898,0.0023549282733738176,0.0005856220767546504,-0.008529045760949316,-0.004933475832591457
2016-06-16 00:00:00,-0.7004467396318836,-0.0014807946081417112,0.0027585798840875364,-5.099226736388768e-5,-0.0009016090072097721,0.0030495237953029157,-0.004210828030160721,-0.009373808985393348,0.0019117860786920932,0.713309265644527,0.0033903429239772707,0.0016075258540307804,-0.004772689788758694,0.006835254071519678,-0.0024006763442973194,-0.01652540089114264,-0.0019853536554361208,-0.0011039303868011635,0.007167016256528783,0.004015994963775385
2016-06-17 00:00:00,-0.6999491550949778,-0.0006700536590980022,0.00271497254352341,-4.445247860994372e-6,-0.0006450071754287162,0.002105372875410915,-0.003732494722706814,-0.0077277714790555535,0.0019081604189407492,0.7138375651454454,0.003297287262041218,0.000892321385315269,-0.005717297669144361,0.008355798073749306,-0.0024943360844908824,-0.016325159238598827,-0.0009444526632905025,-0.001213818498688111,0.004475627314362796,0.002801215747111715
2016-06-20 00:00:00,-0.7002890977866592,0.00031272258062303715,0.0025484818089363467,-0.00010340721508724643,-0.0006298629634289565,0.002069652411305564,-0.00397880462207241,-0.0074059036826913255,0.001995961430433943,0.7135150117959084,0.003589903992049441,0.0008231290850504377,-0.005531810313531713,0.008369195809278362,-0.0023749556196766327,-0.016003915615795568,-0.0017952377425951242,-0.0010570643138470733,0.004200496376840557,0.002757243262413417
2016-06-21 00:00:00,-0.7001908542262197,0.00015505720654279687,0.0025604238013030058,9.034498967240567e-5,-0.00036110490634766457,0.0021761264081767533,-0.004491120179237168,-0.00736822545598477,0.0016827364833895825,0.7135972106067539,0.003346029373139516,0.0007812021540141885,-0.005707607724496938,0.008397716363044132,-0.002333020716862905,-0.016349434358695535,-0.0015552954862741372,-0.0010777571934341944,0.00476929647666928,0.003010642286442932
2016-06-22 00:00:00,-0.6999211725039635,0.00010875306876328983,0.0029364956663886707,-6.6398763631903e-5,-0.00029031344932937964,0.0017028193065342714,-0.004604111766494043,-0.007738255198265806,0.0011896840225359695,0.7138469551390492,0.0035429009315541583,-8.868883479753661e-5,-0.0051031683002099315,0.008734224856462754,-0.002108551251564634,-0.01667447766827923,-0.0014784241747933281,-0.001338465081805889,0.004455472132008115,0.004190267107991969
2016-06-23 00:00:00,-0.6991217297726251,0.000443392356243022,0.0030780597499325997,0.0004209302818658847,-0.0012231781971421968,0.0009163778731561927,-0.005412977215219605,-0.006435959491551985,0.0021034829717855724,0.7146348331652173,0.003666128519339621,-0.00019856185688769956,-0.0057869826367510785,0.009477631816839516,-0.0022578328736198696,-0.01656998169278845,-0.0012396257691420012,-0.001383801501259294,0.0025074857190662964,0.0035122273607253937
2016-06-24 00:00:00,-0.7003329675205966,0.0031894465300909003,0.002332629876124176,0.00023262946784805005,-0.002190291178723734,0.0002533115435444412,-0.005057407683188367,-0.005761307671710361,0.002329408071834488,0.7134606542246683,0.004203037955895689,-0.0003438721281552922,-0.004661522117130237,0.00975087996817827,-0.0018129339503703719,-0.016370198237493666,-0.0018601731696978787,-0.00128203931491689,0.0018140700400815918,0.00294038142627058
2016-06-27 00:00:00,-0.70061107543437,0.004104506345099734,0.0025778125729602336,0.00038029734365765955,-0.002102416843148658,-0.00011908295126554849,-0.0049105970459762255,-0.005905031423544621,0.002767957487096545,0.7131691091171224,0.00458303059318305,-0.0005876369955160939,-0.004807719358359164,0.00957933172075989,-0.0016571543317975782,-0.01672683897698924,-0.002072207515111949,-0.0014982270951874599,0.001616363215925648,0.0033637581472400592
2016-06-28 00:00:00,-0.7004256059640173,0.0038730293145122774,0.002068981819663425,0.0002708373950934054,-0.0024837779796874487,-0.0014766395082848084,-0.006312651598185601,-0.00596580232074749,0.0029191484574981885,0.713338824366856,0.0044197575218432456,-0.00036789933846610723,-0.004192449261729278,0.010716033388533552,-0.0019314350818417179,-0.015990410043156232,-0.002554540992709322,-0.0007588086224859891,0.0023539454269980997,0.003985042107713492
2016-06-29 00:00:00,-0.7014290683971465,0.004227279889723434,0.0026575246823337673,0.0008433533998892517,-0.0023256905059247934,-0.0012201017108962632,-0.0060967808979026095,-0.005811433220584167,0.0023786101442855034,0.7123648533622122,0.00331687071825508,0.0008084501038513247,-0.0035945812805662364,0.009455037922160087,-0.002041639090979673,-0.01645988083593873,-0.0028561480481775073,-0.0006578355544476879,0.003975584334370966,0.003312070792176473
2016-06-30 00:00:00,-0.7010982385513905,0.0047231635269433525,0.00268168040046194,0.0008594141040119269,-0.002177422211226701,-0.0010454621375197218,-0.006485212092623691,-0.006330452201870826,0.0022385018599179046,0.7126793221186768,0.0035763796564069195,0.0009556187891528733,-0.0037724605036398295,0.008974752231761848,-0.0019980804809050998,-0.016678246298937036,-0.0027992983158207597,-0.000564107114874941,0.004041766159680993,0.0033316778092400143
2016-07-01 00:00:00,-0.7010107064608526,0.004734166064199463,0.002876292253589846,0.0006015198579508163,-0.001976138095861467,-0.001096905087638985,-0.006195899224419613,-0.006365941557645263,0.0027293295615481855,0.7127683324586237,0.0039076367622021095,0.0008798788586250788,-0.004275411369645307,0.008933645964885875,-0.0022378215046700047,-0.0166138119744988,-0.002355477545335362,-0.0003642123940422844,0.0036348701613562323,0.0029532582329616485
2016-07-04 00:00:00,-0.7010690446215624,0.004737320904084963,0.002977203850704692,0.0007586727758048459,-0.0020807661410846487,-0.0009233303029925408,-0.00617314332649696,-0.006406993211374529,0.002981454735527217,0.7127008258315468,0.003882456185283479,0.0008001089179644648,-0.004746495579534729,0.008849395457544151,-0.0023501166942486457,-0.016811078194612777,-0.0023368873175306946,-0.0003185377419459357,0.003983364705841805,0.0029150942299829598
2016-07-05 00:00:00,-0.701232155966968,0.004334215111973516,0.002931906301489727,0.000941001717690633,-0.0020792545314248095,-0.0008742116119266723,-0.006196405732229349,-0.006058119743612908,0.002972199275286108,0.7125516086425766,0.0037705781990026825,0.0009572661394659466,-0.005251423975238534,0.008839629328657167,-0.0024632186358417,-0.01631747090602608,-0.0024341560221271385,-0.0002452520950541523,0.004381633917775712,0.0028323673961709647
2016-07-06 00:00:00,-0.7005676925592879,0.004048287442596332,0.002314146290544161,0.0016319309964924894,-0.002405795923015555,-0.0005362096878169693,-0.006819924137604544,-0.005729033546773038,0.0030086236283780043,0.7132196845447987,0.004347359757700911,0.0010497455807190392,-0.004125826872873314,0.008393183349150771,-0.0021215759995361506,-0.016508958233378036,-0.0028710629813929866,-0.00039621979896375535,0.002201605705548698,0.0024410881627948584
2016-07-07 00:00:00,-0.7008412214009556,0.003997270489241922,0.002280607043430201,0.0021967553457250336,-0.0024244618707030957,-0.0008383263712744803,-0.006777699941329582,-0.005941893708545379,0.0025304116708575186,0.7129560177841653,0.004476734576619432,0.0012260922902866183,-0.003828697609968207,0.007976173358679601,-0.002068222550600324,-0.016313385945804566,-0.003008878136028267,-0.0005065221737787923,0.002852063477977479,0.0027195411476358252
2016-07-08 00:00:00,-0.70074201891306,0.004088921214431829,0.0024975496983965922,0.0022806848915884054,-0.0023957828967648975,-0.0012437923294466371,-0.006699363554148782,-0.00600946618541158,0.0023925809172054557,0.7130428884951241,0.004495466430438928,0.0014124252513459988,-0.004099998996972484,0.008363748451145283,-0.002198581364245689,-0.01640493732697556,-0.002962569261473544,-0.000519647071212548,0.0029020827662301907,0.002811768269126185
2016-07-11 00:00:00,-0.7013462077402921,0.004485893282175135,0.002966510092929496,0.003042552044615121,-0.0005641437909797015,0.0003051165861673588,-0.007157093779673149,-0.006279919614714566,0.0019877405317076102,0.7124556630708967,0.003578969354785414,0.0013024272122872291,-0.0028746280807458585,0.007743617251669145,-0.0022855261154503693,-0.01667311669386308,-0.0025183525841527624,-0.0008992988928360425,0.002780818930394585,0.0025274452112366745
2016-07-12 00:00:00,-0.7013945079527083,0.004422816808179741,0.0030183300658101486,0.003014918763227452,-0.0004970677997538572,0.0003833101920205327,-0.007120939111683072,-0.006229037889862912,0.0018737858071005281,0.7124048513540916,0.0035389393254533323,0.0012230740246045682,-0.0029233054948141074,0.007860058066178085,-0.0022991255386252685,-0.016793473428158727,-0.0024927659252367554,-0.0008604730613313988,0.002935803899117115,0.0025827620518312283
2016-07-13 00:00:00,-0.7014561891078115,0.004568469328977365,0.00312739100624132,0.0029743620200797447,-0.00046890688329721125,0.00023013808576453562,-0.00709409751234516,-0.006255443822773307,0.0019313491938431626,0.7123425555197811,0.003596536730782224,0.0011663074640531849,-0.0029549929987121304,0.00789245588321529,-0.0023144073268920352,-0.016758032110863318,-0.002552015907827071,-0.0008797390695386713,0.002940351361045687,0.002627088008129736
2016-07-14 00:00:00,-0.701405024860041,0.005430593671067241,0.0030736324162426235,0.0023297945339446346,-0.0005100676435771112,0.0008685181413739494,-0.006675925406716882,-0.006242115066134729,0.0020893542332804382,0.7124098174026618,0.004473565526786974,0.002115648960626183,-0.0025744549676626205,0.006518749744970661,-0.0022998308167415746,-0.016572624907383905,-0.002992957132986078,-0.0007309439130508414,0.0013777481522737056,0.0022411455586219342
2016-07-15 00:00:00,-0.7014802316408859,0.005588356290276819,0.003613649319809953,0.001811026871660501,-0.0004014982434091263,0.001044340550297465,-0.006337444006328644,-0.006524414829502195,0.0016702657181367903,0.7123418018400925,0.004470722330873117,0.001612910089678567,-0.002435670288774061,0.006368365490257611,-0.002162897211313946,-0.016333850817699995,-0.00340068277907113,-0.0005919333893703184,0.0012551036066602433,0.002502122132404927
2016-07-18 00:00:00,-0.701908458517799,0.005652142154887185,0.0030318623058265687,0.0022005866871239246,-3.476875677872748e-5,0.0014210722284569328,-0.005908820147626212,-0.006397461784611813,0.0018775150295334136,0.7119180285580705,0.0038518081715053464,0.0013790772073020217,-0.003328228362884919,0.006631016955970221,-0.001957886077043317,-0.01640671562409201,-0.0034425849968153155,-0.000543631478490258,0.0022175427870088776,0.002829094307153465
2016-07-19 00:00:00,-0.7017580977248269,0.0055109870395892435,0.002694604886758087,0.0021501315831729817,-0.0001368498479124014,0.0015308895827152308,-0.0060130336438058846,-0.00649214305093769,0.0020666839463541614,0.7120652769490999,0.003985873648396233,0.0011597386176532955,-0.0032658530563377808,0.006576310062049902,-0.001759690780023724,-0.01653705252421339,-0.003263195517884428,-0.00058277653175951,0.002089326683362147,0.002889786034363409
2016-07-20 00:00:00,-0.7016759824778227,0.005433884522256627,0.002680154859758206,0.002170817315505544,-9.768374883750014e-5,0.0015790658268279995,-0.006010644765916021,-0.006550793998991458,0.0020192350391394637,0.712147060433966,0.003935725857336984,0.0011429012831910563,-0.003319465912527117,0.0067778583506828746,-0.001846076545739754,-0.01642422149612817,-0.0032905477915490776,-0.0005325337018597892,0.002023144385663145,0.002866052489373898
2016-07-21 00:00:00,-0.7018674212074383,0.005531439321118492,0.002775422737028764,0.001820245454514341,0.00013760118504001911,0.00153139861896473,-0.005874523998580683,-0.006482341383471701,0.0021853472499797078,0.7119635985723802,0.004011464214092028,0.0009703854637364917,-0.0031666787943307184,0.0069002474628039965,-0.0018308554418577788,-0.016248921557337197,-0.0033323405353111327,-0.0005211364063537925,0.0019239176431942867,0.0027462424060828283
2016-07-22 00:00:00,-0.7018474659100294,0.0054924185403532055,0.0026575292039447487,0.0018485774476860103,8.559840706909988e-5,0.0016001996332727017,-0.005927863668603026,-0.006415317147975649,0.0021760217099220797,0.7119861763413339,0.003939060127767298,0.000990111104481675,-0.003267929174054135,0.00691502130256254,-0.001831545231075921,-0.016137386777011535,-0.0033330531888280477,-0.0005329605348641875,0.0019530691277028223,0.002757364684230273
2016-07-25 00:00:00,-0.7011459041668514,0.0062619640607359806,0.0024515731652949915,0.002247926009863066,7.394654009023477e-5,0.0017213998583032464,-0.007659316889225734,-0.006277307126872245,0.001126293221352534,0.7126142877596496,0.004759762863687893,0.0005775470653889693,-0.0023212085991939635,0.0065027079059158215,-0.004666087095991804,-0.017272676920335454,-0.0035200494462744062,0.0001450352680637051,0.0022248646113288,0.003817560400738048
2016-07-26 00:00:00,-0.7013722031786057,0.0063032862831648995,0.0027125520446854012,0.0024487359551956522,0.00024919580950757275,0.0020682152987665237,-0.007537681223944201,-0.0066329472446536725,0.001535326951732613,0.7123876321659656,0.00464436149230419,0.00040318394459199674,-0.0018225809058421971,0.00644121559917122,-0.005154081449536638,-0.01711995494394921,-0.003902662945935945,-0.00011196218129420291,0.0021855694318928948,0.0037520475716470913
2016-07-27 00:00:00,-0.7011601769204752,0.006287224340295883,0.00266465082631398,0.002465453212304722,0.00031076660029293046,0.00214840976722417,-0.007545980172290398,-0.007000816615024455,0.0016926386901638807,0.7125920093405862,0.004592603918233667,0.00031212305208134757,-0.0018221730412283782,0.006531562742147478,-0.005111263179982204,-0.017141287381536134,-0.0038355055157310303,-0.0001593769649330004,0.0020631475287465617,0.0038318548312440076
2016-07-28 00:00:00,-0.7009904764225753,0.006399607704539401,0.0025761755193841954,0.0025815540885507013,0.0003742357287198281,0.0020602724738661947,-0.007769702255598185,-0.006853332364730458,0.0017782750778821965,0.7127517264150276,0.004536050256408269,0.0004306049608921755,-0.0018416984883164872,0.006622250257500174,-0.005240956591869163,-0.017322002712129747,-0.003821257216745285,-0.00015293242734466025,0.001779048617372811,0.0038564056293123325
2016-07-29 00:00:00,-0.7012671967651624,0.006584642151062248,0.0025582502964123024,0.0023716724007153134,0.001317219812251913,0.002142705256775533,-0.007343334057314133,-0.006431535826471144,0.0018886374955146557,0.7124888824089587,0.004699959712423676,0.0005367585983044884,-0.001933592205058829,0.006786463877133726,-0.005066510205914986,-0.017331954981679908,-0.0032991544743694165,-0.0002805152927584597,0.0011308307959538022,0.003566665945222358
2016-08-01 00:00:00,-0.7013450006008137,0.006494108749186711,0.002346544982065206,0.0024329103737595267,0.0010549075692241616,0.0018889755611821192,-0.0071628113662753345,-0.006749617184001827,0.0018363872180044427,0.7124235879905035,0.004763206810380519,0.000416826018505832,-0.0019508569334751036,0.006783887635073758,-0.005144066541002145,-0.01682523795129994,-0.003439798998366523,-0.0002140665170844193,0.0014546610142347205,0.0036156695887253057
2016-08-02 00:00:00,-0.7014318208735636,0.006638022379392594,0.0026453608369541165,0.002379386009695554,0.0010280893844159672,0.0016915083044360749,-0.006793066855543248,-0.00681621437824495,0.0017073705096724845,0.712340494299799,0.004988319965770864,0.00044158086306215116,-0.001849019218426215,0.0063076552938493985,-0.005151539185994199,-0.01703080402401659,-0.002976064559480989,-0.0003568633927157165,0.0011669622714584882,0.003611343854608622
2016-08-03 00:00:00,-0.701659055158959,0.006698562792077256,0.00269892620447882,0.0030584731587429206,0.0008724821058056637,0.0005890510155600846,-0.006070427663535202,-0.006046564524561371,0.0013490709114864635,0.7121264520385985,0.004300197315329463,0.0009948800106779376,-0.003879690342568312,0.006952263657950233,-0.005213790737439737,-0.016699267243092196,-0.002433580184473439,-0.0002452704286076161,0.0023507132325086416,0.003494748877847822
2016-08-04 00:00:00,-0.7016895778258558,0.006433721322764152,0.002698116437222252,0.0033135496644268944,0.0007623265948438623,0.00042763509903706587,-0.005872075702184898,-0.005133191328006423,0.0014489298376980514,0.7120988691594612,0.004844332077942513,0.0010632702724297622,-0.0038905355576664274,0.006815440279790013,-0.005194356225688826,-0.016978426523576846,-0.002699481624875325,-0.0003499408701032559,0.0016535706400160471,0.0034660513082796626
2016-08-05 00:00:00,-0.7023618243110591,0.006721907383056669,0.0023361336567358573,0.0029772484419991266,0.0010580215737454254,0.0015957314443950377,-0.005456543866475108,-0.004833286184061356,0.0019936845673005354,0.7114429536564354,0.00498948276849023,0.0009320644031769066,-0.0038171558515169984,0.006477962049912736,-0.005023724692149633,-0.01710525744811394,-0.002771642009506591,-0.0003796004767135314,0.0011257360257436871,0.002700264675790282
2016-08-08 00:00:00,-0.7022970162302018,0.006215801856954861,0.0026640051494756026,0.0023972122360890677,0.0008060891222897437,0.0014921417719089003,-0.005358594516130133,-0.004683442124600659,0.001962129256179848,0.7115191443209941,0.005026114540691334,0.0005740677129063452,-0.0033683558582307815,0.007343921743101811,-0.005044201623813079,-0.01648789827110122,-0.003668519171077512,-0.0003490201554328925,0.0005423861800316343,0.002917868038724205
2016-08-09 00:00:00,-0.7024304483775584,0.0065401184288217395,0.002786667475725535,0.0027219667767151637,0.0008600356995635688,0.0012817570617049759,-0.005249014721833145,-0.004837712806984126,0.0022201543944371516,0.7113470795052864,0.005129082639943959,0.0005931388173835228,-0.003757208387413627,0.006979873501465339,-0.005320170714217705,-0.017637438224519304,-0.0038581659797631077,-0.0001826051423146199,0.0016688924915667508,0.0037417440203326626
2016-08-10 00:00:00,-0.7022114951115679,0.006703433796072744,0.002944520998630712,0.0027393915956126363,0.0008513194944627656,0.001310314835258522,-0.005295103861422748,-0.005062780490914645,0.0017087049569402546,0.7115573870188464,0.00516382441150981,0.0006881329138205446,-0.0037072732619928828,0.00702664383614544,-0.005471433730358834,-0.017738481204651053,-0.0037811781398553092,-0.00015547251967493961,0.001743652407628346,0.0035708667521005474
2016-08-11 00:00:00,-0.703515738699316,0.006601026911658425,0.0031914357910400384,0.0028681087558249593,0.0005928564420811869,0.0006799794588995441,-0.003363390067746469,-0.004254485410659661,0.0020695320828045816,0.710260131331945,0.004348830460253052,0.000717007196736735,-0.003481829609667919,0.00765800103817274,-0.00483840097918271,-0.018406625102314736,-0.004559317308244265,-0.0002495820234114871,0.002084277606330745,0.004696182499215218
